character,move,base_damage,damage,angle,bkb,kbg,launch_angle,hitstun
Samus,"Screw Attack (Ground, Hits 2-4) (Hitbox 1)",1,1.05,96,178,100,96,60
Samus,"Screw Attack (Ground, Hits 2-4) (Hitbox 2)",1,1.05,96,178,100,96,60
Samus,"Screw Attack (Ground, Hits 2-4) (Hitbox 3)",1,1.05,96,140,100,96,49
Samus,"Screw Attack (Ground, Hits 5-10) (Hitbox 1)",1,1.05,110,50,100,110,22
Samus,"Screw Attack (Ground, Hits 5-10) (Hitbox 2)",1,1.05,110,50,100,110,22
Samus,"Screw Attack (Ground, Hits 5-10) (Hitbox 3)",1,1.05,100,80,100,100,31
Samus,"Screw Attack (Ground, Hit 11)",1,1.05,70,50,240,70,36
Samus,"Screw Attack (Air, Hits 1-3) (Hitbox 1)",1,1.05,140,25,0,140,9
Samus,"Screw Attack (Air, Hits 1-3) (Hitbox 2)",1,1.05,140,25,0,140,9
Samus,"Screw Attack (Air, Hits 1-3) (Hitbox 3)",1,1.05,110,100,0,110,39
Samus,"Screw Attack (Air, Hits 1-3) (Hitbox 4)",1,1.05,110,100,0,110,39
Samus,"Screw Attack (Air, 4-7) (Hitbox 1)",1,1.05,366,25,0,366,9
Samus,"Screw Attack (Air, 4-7) (Hitbox 2)",1,1.05,366,25,0,366,9
Samus,"Screw Attack (Air, 4-7) (Hitbox 3)",1,1.05,100,50,100,100,22
Samus,"Screw Attack (Air, 8-11) (Hitbox 1)",1,1.05,366,25,0,366,9
Samus,"Screw Attack (Air, 8-11) (Hitbox 2)",1,1.05,366,25,0,366,9
Samus,"Screw Attack (Air, 8-11) (Hitbox 3)",1,1.05,100,50,100,100,22
Samus,"Screw Attack (Air, Hit 12)",1,1.05,70,50,240,70,36
Samus,Bomb,4,4.2,361,22,45,0,11
Samus,Bomb (Explosion),5,5.25,361,15,45,0,8
Sheik,Jab 1,2,2.1,70,10,100,70,9
Sheik,Jab 2,3,3.15,70,20,40,70,10
Sheik,Rapid Jab Finisher,3,3.15,40,60,115,40,31
Sheik,Dash Attack,6.5,6.825,60,70,90,60,35
Sheik,Dash Attack (Late),4.5,4.725,361,20,100,0,15
Sheik,Ftilt (Hitbox 1),4,4.2,84,20,158,84,19
Sheik,Ftilt (Hitbox 2),4,4.2,86,20,158,86,19
Sheik,Ftilt (Hitbox 3),4,4.2,78,20,165,78,20
Sheik,Utilt (Hit 1) (Hitbox 1),5,5.25,0,0,80,0,0
Sheik,Utilt (Hit 1) (Hitbox 2),5,5.25,330,28,80,330,16
Sheik,Utilt (Hit 1) (Hitbox 3),5,5.25,75,40,80,75,21
Sheik,Utilt (Hit 2),6,6.3,60,20,125,60,17
Sheik,Dtilt (Hitbox 1),5,5.25,70,35,80,70,19
Sheik,Dtilt (Hitbox 2),5,5.25,70,35,80,70,19
Sheik,Dtilt (Hitbox 3),5,5.25,90,35,80,90,19
Sheik,Fsmash (Hit 1) (Hitbox 1),5,5.25,26,62,100,26,25
Sheik,Fsmash (Hit 1) (Hitbox 2),5,5.25,45,47,100,45,21
Sheik,Fsmash (Hit 1) (Hitbox 3),5,5.25,80,45,100,80,20
Sheik,Fsmash (Hit 2),8,8.4,361,60,109,38.10017143,33
Sheik,Usmash (Hit 1),15,15.75,93,50,86,93,32
Sheik,Usmash (Hit 2),11,11.55,50,38,100,50,26
Sheik,Dsmash (Hit 1),3,3.15,140,35,100,140,17
Sheik,Dsmash (Hit 2),6,6.3,48,35,155,48,26
Sheik,Fthrow,2,2.1,72,80,79,72,37
Sheik,Bthrow,2,2.1,120,90,50,120,39
Sheik,Uthrow,2,2.1,85,80,60,85,35
Sheik,Dthrow,3,3.15,77,80,90,77,38
Sheik,Nair (Hitbox 1),8,8.4,361,20,100,0,16
Sheik,Nair (Hitbox 2),8,8.4,361,20,100,0,16
Sheik,Nair (Hitbox 3),7,7.35,361,20,100,0,16
Sheik,Nair (Late) (Hitbox 1),5,5.25,361,20,100,0,15
Sheik,Nair (Late) (Hitbox 2),5,5.25,361,20,100,0,15
Sheik,Nair (Late) (Hitbox 3),4,4.2,361,20,100,0,14
Sheik,Fair (Hitbox 1),4.3,4.515,50,40,132,50,25
Sheik,Fair (Hitbox 2),5,5.25,50,40,132,50,25
Sheik,Bair (Hitbox 1),7,7.35,361,30,100,0,20
Sheik,Bair (Hitbox 2),7,7.35,361,30,100,0,20
Sheik,Bair (Hitbox 3),8,8.4,361,30,100,0,20
Sheik,Bair (Late),5,5.25,361,10,101,0,11
Sheik,Uair (Hitbox 1),1,1.05,90,30,100,90,18
Sheik,Uair (Hitbox 2),1,1.05,366,30,100,366,18
Sheik,Uair (Final Hit),4,4.2,80,50,138,80,30
Sheik,Dair,8,8.4,280,30,90,280,19
Sheik,Dair (Late),8,8.4,70,30,105,70,21
Sheik,Dair (Landing),2,2.1,40,40,150,40,26
Sheik,Needle Storm (Hitboxes),1.9,1.995,60,0,180,60,12
Sheik,"Needle Storm (Hitboxes, Late)",1.2,1.26,60,0,180,60,12
Sheik,Burst Grenade (Explosion),12,12.6,0,0,0,0,0
Sheik,Vanish,12,12.6,55,50,102,55,31
Sheik,Vanish (Reappear) (Hitbox 1),5,5.25,45,80,100,45,31
Sheik,Vanish (Reappear) (Hitbox 2),0,0,361,50,100,0,22
Sheik,Bouncing Fish (Earliest),12,12.6,361,26,90,0,20
Sheik,Bouncing Fish (Latest),12,12.6,361,26,90,0,20
Shulk,Jab 1 (Hitbox 1),3.5,3.675,70,40,100,70,18
Shulk,Jab 1 (Hitbox 2),3.5,3.675,60,40,100,60,18
Shulk,Jab 1 (Hitbox 3),3.5,3.675,88,40,100,88,18
Shulk,Jab 2 (Hitbox 1),3.5,3.675,66,52,100,66,22
Shulk,Jab 2 (Hitbox 2),3.5,3.675,70,52,100,70,22
Shulk,Jab 2 (Hitbox 3),3.5,3.675,80,52,100,80,22
Shulk,Jab 3,5.3,5.565,50,60,100,50,31
Shulk,Jab 3 (Late),4.2,4.41,70,70,100,70,35
Shulk,Dash Attack,11.5,12.075,60,70,80,60,36
Shulk,Ftilt (Hitbox 1),13.5,14.175,361,30,92,3.05829375,23
Shulk,Ftilt (Hitbox 2),13.5,14.175,361,30,92,3.05829375,23
Shulk,Ftilt (Hitbox 3),13.5,14.175,361,30,92,3.05829375,23
Shulk,Ftilt (Hitbox 4),12,12.6,361,30,92,0,22
Shulk,Utilt,8.5,8.925,85,70,90,85,36
Shulk,Utilt (Late) (Hitbox 1),8.5,8.925,85,70,90,85,36
Shulk,Utilt (Late) (Hitbox 2),8.5,8.925,85,70,90,85,36
Shulk,Utilt (Late) (Hitbox 3),7.5,7.875,108,65,85,108,33
Shulk,Utilt (Late) (Hitbox 4),7.5,7.875,108,65,85,108,33
Shulk,Dtilt (Hitbox 1),9.5,9.975,60,45,90,60,26
Shulk,Dtilt (Hitbox 2),9.5,9.975,60,45,90,60,26
Shulk,Dtilt (Hitbox 3),9.5,9.975,60,45,90,60,26
Shulk,Dtilt (Hitbox 4),7.5,7.875,60,45,90,60,25
Shulk,"Fsmash (Hit 1, Angled Up) (Hitbox 1)",5.5,5.775,78,28,100,78,15
Shulk,"Fsmash (Hit 1, Angled Up) (Hitbox 2)",5.5,5.775,10,28,100,10,15
Shulk,"Fsmash (Hit 1, Angled Up) (Hitbox 3)",5.5,5.775,40,28,100,40,15
Shulk,"Fsmash (Hit 2, Angled Up) (Hitbox 1)",13,13.65,361,30,125,17.46665858,27
Shulk,"Fsmash (Hit 2, Angled Up) (Hitbox 2)",11.5,12.075,361,30,125,11.7171596,26
Shulk,Fsmash (Hit 1) (Hitbox 1),5.5,5.775,78,28,100,78,15
Shulk,Fsmash (Hit 1) (Hitbox 2),5.5,5.775,10,28,100,10,15
Shulk,Fsmash (Hit 1) (Hitbox 3),5.5,5.775,40,28,100,40,15
Shulk,Fsmash (Hit 2) (Hitbox 1),13,13.65,361,30,115,12.64075446,26
Shulk,Fsmash (Hit 2) (Hitbox 2),11.5,12.075,361,30,115,7.351215402,25
Shulk,"Fsmash (Hit 1, Angled Down) (Hitbox 1)",5.5,5.775,78,28,100,78,15
Shulk,"Fsmash (Hit 1, Angled Down) (Hitbox 2)",5.5,5.775,10,28,100,10,15
Shulk,"Fsmash (Hit 1, Angled Down) (Hitbox 3)",5.5,5.775,40,28,100,40,15
Shulk,"Fsmash (Hit 2, Angled Down) (Hitbox 1)",13,13.65,361,30,115,12.64075446,26
Shulk,"Fsmash (Hit 2, Angled Down) (Hitbox 2)",11.5,12.075,361,30,115,7.351215402,25
Shulk,Usmash (Hit 1),4.5,4.725,105,110,100,105,51
Shulk,Usmash (Hit 1) (Hitbox 1),4.5,4.725,92,70,40,92,30
Shulk,Usmash (Hit 1) (Hitbox 2),4.5,4.725,92,60,100,92,31
Shulk,Usmash (Hit 2),13.5,14.175,89,45,98,89,30
Shulk,Dsmash (Hit 1) (Hitbox 1),14,14.7,361,50,95,34.74857997,32
Shulk,Dsmash (Hit 1) (Hitbox 2),14,14.7,45,50,95,45,32
Shulk,Dsmash (Hit 1) (Hitbox 3),14,14.7,55,50,95,55,32
Shulk,Dsmash (Hit 1) (Hitbox 4),11,11.55,361,50,95,25.84426611,30
Shulk,Dsmash (Hit 2) (Hitbox 1),12,12.6,361,50,95,28.59227019,31
Shulk,Dsmash (Hit 2) (Hitbox 2),12,12.6,45,50,95,45,31
Shulk,Dsmash (Hit 2) (Hitbox 3),12,12.6,55,50,95,55,31
Shulk,Dsmash (Hit 2) (Hitbox 4),10,10.5,361,50,95,23.31636258,29
Shulk,Dsmash (Hit 3) (Hitbox 1),10,10.5,361,55,90,28.48016304,30
Shulk,Dsmash (Hit 3) (Hitbox 2),10,10.5,45,55,90,45,30
Shulk,Dsmash (Hit 3) (Hitbox 3),10,10.5,55,55,90,55,30
Shulk,Dsmash (Hit 3) (Hitbox 4),8,8.4,361,55,90,24.316,29
Shulk,Dsmash (Hit 4) (Hitbox 1),8,8.4,361,60,90,31.45885714,31
Shulk,Dsmash (Hit 4) (Hitbox 2),8,8.4,361,60,90,31.45885714,31
Shulk,Dsmash (Hit 4) (Hitbox 3),8,8.4,361,60,90,31.45885714,31
Shulk,Dsmash (Hit 4) (Hitbox 4),6,6.3,361,60,90,28.12875932,30
Shulk,Dsmash (Hit 5) (Hitbox 1),6,6.3,361,60,90,28.12875932,30
Shulk,Dsmash (Hit 5) (Hitbox 2),6,6.3,361,60,90,28.12875932,30
Shulk,Dsmash (Hit 5) (Hitbox 3),6,6.3,361,60,90,28.12875932,30
Shulk,Dsmash (Hit 5) (Hitbox 4),4,4.2,361,60,90,25.63272671,30
Shulk,Fthrow,8,8.4,45,60,70,45,30
Shulk,Bthrow,9,9.45,135,70,63,135,34
Shulk,Uthrow,4,4.2,88,60,80,88,29
Shulk,Dthrow,4,4.2,50,75,115,50,38
Shulk,Nair (Hitbox 1),7.5,7.875,50,40,100,50,24
Shulk,Nair (Hitbox 2),7.5,7.875,50,40,100,50,24
Shulk,Nair (Hitbox 3),8.5,8.925,50,40,100,50,25
Shulk,Fair (Hitbox 1),8,8.4,361,46,100,14.95428571,27
Shulk,Fair (Hitbox 2),8,8.4,361,46,100,14.95428571,27
Shulk,Fair (Hitbox 3),6.5,6.825,361,46,100,12.0923224,26
Shulk,Bair,12.5,13.125,361,35,100,10.95363451,26
Shulk,Bair (Late) (Hitbox 1),12.5,13.125,361,35,100,10.95363451,26
Shulk,Bair (Late) (Hitbox 2),8.5,8.925,361,35,100,0.309830163,23
Shulk,Uair (Hit 1) (Hitbox 1),5.5,5.775,100,80,100,100,31
Shulk,Uair (Hit 1) (Hitbox 2),5.5,5.775,96,60,100,96,25
Shulk,Uair (Hit 2) (Hitbox 1),10.5,11.025,88,55,100,88,32
Shulk,Uair (Hit 2) (Hitbox 2),8,8.4,88,55,100,88,30
Shulk,Dair (Hit 1) (Hitbox 1),6,6.3,172,20,100,172,12
Shulk,Dair (Hit 1) (Hitbox 2),7.5,7.875,160,20,100,160,12
Shulk,Dair (Hit 2) (Hitbox 1),11.5,12.075,270,10,90,270,14
Shulk,Dair (Hit 2) (Hitbox 2),11.5,12.075,361,10,85,0,13
Shulk,Dair (Hit 2) (Hitbox 3),10.5,11.025,361,55,85,27.60739407,30
Shulk,Backslash (Hitbox 1),10,10.5,361,30,100,0,22
Shulk,Backslash (Hitbox 2),9,9.45,361,30,100,0,21
Shulk,Backslash (Hitbox 3),16,16.8,140,30,100,140,27
Shulk,Backslash (Hitbox 4),14,14.7,140,30,100,140,25
Shulk,Backslash (Landing) (Hitbox 1),10,10.5,361,25,100,0,20
Shulk,Backslash (Landing) (Hitbox 2),9,9.45,361,25,100,0,19
Shulk,Backslash (Landing) (Hitbox 3),15,15.75,140,25,100,140,24
Shulk,Backslash (Landing) (Hitbox 4),13,13.65,140,25,100,140,22
Shulk,"Air Slash (Hit 1, Early) (Hitbox 1)",6,6.3,78,140,100,78,49
Shulk,"Air Slash (Hit 1, Early) (Hitbox 2)",6,6.3,91,135,100,91,47
Shulk,"Air Slash (Hit 1, Early) (Hitbox 3)",6,6.3,85,100,100,85,37
Shulk,Air Slash (Hit 1) (Hitbox 1),5,5.25,85,80,100,85,31
Shulk,Air Slash (Hit 1) (Hitbox 2),5,5.25,86,78,100,86,30
Shulk,"Air Slash (Hit 1, Late) (Hitbox 1)",5,5.25,52,43,100,52,19
Shulk,"Air Slash (Hit 1, Late) (Hitbox 2)",5,5.25,70,43,100,70,19
Shulk,Air Slash (Hit 2),5.5,5.775,48,35,170,48,27
Shulk,"Vision (Grounded, Attack) (Hitbox 1)",10,10.5,50,70,84,50,36
Shulk,"Vision (Grounded, Attack) (Hitbox 2)",7,7.35,50,70,84,50,34
Shulk,"Vision (Aerial, Attack) (Hitbox 1)",10,10.5,50,70,84,50,36
Shulk,"Vision (Aerial, Attack) (Hitbox 2)",7,7.35,50,70,84,50,34
Shulk,Vision (Forward Attack) (Hitbox 1),13,13.65,50,70,94,50,39
Shulk,Vision (Forward Attack) (Hitbox 2),10,10.5,50,70,94,50,37
Sonic,Jab 1 (Hitbox 1),2,2.1,92,18,100,92,12
Sonic,Jab 1 (Hitbox 2),2,2.1,60,18,100,60,12
Sonic,Jab 1 (Hitbox 3),2,2.1,361,18,100,0,12
Sonic,Jab 2 (Hitbox 1),2,2.1,80,18,100,80,12
Sonic,Jab 2 (Hitbox 2),2,2.1,60,18,100,60,12
Sonic,Jab 2 (Hitbox 3),2,2.1,48,18,100,48,12
Sonic,Jab 3,4,4.2,50,50,110,50,27
Sonic,Dash Attack (Hitbox 1),1,1.05,0,60,40,0,25
Sonic,Dash Attack (Hitbox 2),1,1.05,0,60,20,0,24
Sonic,Dash Attack (Final Hit),3,3.15,70,80,125,70,40
Sonic,"Ftilt (All Angles, Hit 1)",4,4.2,28,60,70,28,28
Sonic,"Ftilt (All Angles, Hit 2) (Hitbox 1)",7,7.35,361,30,115,0,21
Sonic,"Ftilt (All Angles, Hit 2) (Hitbox 2)",5,5.25,361,30,115,0,20
Sonic,"Ftilt (All Angles, Hit 2) (Hitbox 3)",5,5.25,361,30,115,0,20
Sonic,Utilt (Hit 1),2,2.1,96,100,100,96,37
Sonic,"Utilt (Hit 1, Late) (Hitbox 1)",2,2.1,96,100,100,96,37
Sonic,"Utilt (Hit 1, Late) (Hitbox 2)",2,2.1,90,60,100,90,25
Sonic,"Utilt (Hit 1, Late) (Hitbox 3)",2,2.1,365,35,100,365,17
Sonic,"Utilt (Hit 1, Late) (Hitbox 4)",2,2.1,365,12,100,365,10
Sonic,Utilt (Hit 2),6,6.3,78,40,120,78,25
Sonic,Dtilt,6,6.3,361,30,80,0,18
Sonic,Fsmash (All Angles),14,14.7,361,30,101,9.274054193,25
Sonic,Usmash (Hit 1) (Hitbox 1),5,5.25,80,60,85,80,30
Sonic,Usmash (Hit 1) (Hitbox 2),5,5.25,90,60,85,90,30
Sonic,Usmash (Hits 2-7) (Hitbox 1),1,1.05,220,60,100,220,25
Sonic,Usmash (Hits 2-7) (Hitbox 2),1,1.05,220,60,100,220,25
Sonic,Usmash (Hits 2-7) (Hitbox 3),1,1.05,130,60,100,130,25
Sonic,Usmash (Hits 2-7) (Hitbox 4),1,1.05,130,60,100,130,25
Sonic,Usmash (Hit 8),3,3.15,82,80,165,82,43
Sonic,Dsmash (Hitbox 1),12,12.6,30,55,63,30,28
Sonic,Dsmash (Hitbox 2),12,12.6,30,50,80,30,29
Sonic,Fthrow,6,6.3,70,100,70,70,45
Sonic,Bthrow,7,7.35,140,70,79,140,34
Sonic,Uthrow,6,6.3,92,92,80,92,42
Sonic,Dthrow,4,4.2,20,80,35,20,33
Sonic,Nair (Early),12,12.6,75,30,80,75,21
Sonic,Nair,8,8.4,75,20,85,75,15
Sonic,Nair (Late),5,5.25,75,20,90,75,14
Sonic,Fair (Hits 1-5) (Hitbox 1),0.8,0.84,130,30,100,130,15
Sonic,Fair (Hits 1-5) (Hitbox 2),0.8,0.84,60,30,100,60,15
Sonic,Fair (Hits 1-5) (Hitbox 3),0.8,0.84,56,30,100,56,15
Sonic,Fair (Hits 1-5) (Hitbox 4),0.8,0.84,340,30,100,340,15
Sonic,Fair (Hit 6),3,3.15,361,60,135,37.04622729,33
Sonic,Bair (Hitbox 1),14,14.7,361,30,90,3.596399068,24
Sonic,Bair (Hitbox 2),14,14.7,361,30,90,3.596399068,24
Sonic,Bair (Hitbox 3),10,10.5,361,40,100,11.00970497,26
Sonic,Bair (Hitbox 4),10,10.5,361,40,100,11.00970497,26
Sonic,Uair (Hit 1) (Hitbox 1),3,3.15,100,90,100,100,34
Sonic,Uair (Hit 1) (Hitbox 2),3,3.15,100,90,100,100,34
Sonic,Uair (Hit 1) (Hitbox 3),3,3.15,118,120,100,118,43
Sonic,Uair (Hit 1) (Hitbox 4),3,3.15,118,120,100,118,43
Sonic,Uair (Hit 2),6,6.3,91,66,82,91,32
Sonic,Dair (Early),8,8.4,70,80,70,70,37
Sonic,Dair (Hitbox 1),8,8.4,70,80,70,70,37
Sonic,Dair (Hitbox 2),8,8.4,285,30,90,285,19
Sonic,Dair (Late),7,7.35,70,80,70,70,37
Sonic,Homing Attack (Earliest),5,5.25,55,45,90,55,24
Sonic,Homing Attack (No Input),12,12.6,55,45,90,55,28
Sonic,Spring Jump (Aerial),4,4.2,361,30,90,0,18
Sonic,Spin Dash,7,7.35,70,70,46,70,31
Toon Link,Jab 1 (Hitbox 1),3,3.15,50,35,34,50,5
Toon Link,Jab 1 (Hitbox 2),3,3.15,80,25,34,80,4
Toon Link,Jab 1 (Hitbox 3),3,3.15,88,26,100,88,14
Toon Link,Jab 2 (Hitbox 1),2,2.1,60,22,20,60,9
Toon Link,Jab 2 (Hitbox 2),2,2.1,82,22,20,82,9
Toon Link,Jab 2 (Hitbox 3),2,2.1,100,22,20,100,9
Toon Link,Jab 3,4,4.2,48,55,100,48,28
Toon Link,Dash Attack (Hitbox 1),8,8.4,65,70,70,65,33
Toon Link,Dash Attack (Hitbox 2),8,8.4,65,70,70,65,33
Toon Link,Dash Attack (Hitbox 3),6,6.3,65,70,70,65,33
Toon Link,Ftilt (Hitbox 1),9,9.45,361,25,102,0,19
Toon Link,Ftilt (Hitbox 2),9,9.45,20,25,102,20,19
Toon Link,Ftilt (Hitbox 3),9,9.45,20,25,102,20,19
Toon Link,Utilt (Hitbox 1),5,5.25,95,30,140,95,22
Toon Link,Utilt (Hitbox 2),5,5.25,85,30,140,85,22
Toon Link,Utilt (Hitbox 3),5,5.25,105,30,140,105,22
Toon Link,Dtilt,7,7.35,361,30,88,0,19
Toon Link,Fsmash (Hit 1) (Hitbox 1),10,10.5,75,49,10,75,19
Toon Link,Fsmash (Hit 1) (Hitbox 2),10,10.5,55,54,10,55,21
Toon Link,Fsmash (Hit 1) (Hitbox 3),10,10.5,47,56,10,47,22
Toon Link,Fsmash (Hit 1) (Hitbox 4),10,10.5,40,60,10,40,24
Toon Link,Fsmash (Hit 2) (Hitbox 1),11,11.55,40,32,130,40,27
Toon Link,Fsmash (Hit 2) (Hitbox 2),11,11.55,40,32,130,40,27
Toon Link,Fsmash (Hit 2) (Hitbox 3),11,11.55,40,25,130,40,24
Toon Link,Usmash (Early) (Hitbox 1),13,13.65,100,43,94,100,28
Toon Link,Usmash (Early) (Hitbox 2),13,13.65,96,43,94,96,28
Toon Link,Usmash (Early) (Hitbox 3),13,13.65,96,43,94,96,28
Toon Link,Usmash (Hitbox 1),13,13.65,96,30,93,96,23
Toon Link,Usmash (Hitbox 2),13,13.65,96,43,94,96,28
Toon Link,Usmash (Hitbox 3),13,13.65,96,43,94,96,28
Toon Link,Usmash (Late) (Hitbox 1),10,10.5,96,30,93,96,21
Toon Link,Usmash (Late) (Hitbox 2),10,10.5,96,43,94,96,26
Toon Link,Usmash (Late) (Hitbox 3),10,10.5,96,43,94,96,26
Toon Link,Dsmash (Hit 1) (Hitbox 1),7,7.35,70,40,100,70,18
Toon Link,Dsmash (Hit 1) (Hitbox 2),6,6.3,170,60,100,170,25
Toon Link,Dsmash (Hit 1) (Hitbox 3),6,6.3,168,140,100,168,49
Toon Link,Dsmash (Hit 2),7,7.35,50,60,130,50,35
Toon Link,Fthrow,4,4.2,45,60,110,45,32
Toon Link,Bthrow,7,7.35,130,60,120,130,34
Toon Link,Uthrow,2,2.1,92,25,220,92,26
Toon Link,Dthrow,4,4.2,110,60,110,110,32
Toon Link,Nair (Hit 1),8.5,8.925,361,20,100,0,17
Toon Link,Nair (Hit 2),7,7.35,361,20,100,0,16
Toon Link,Fair,13,13.65,361,35,98,11.57957461,26
Toon Link,Bair,11,11.55,60,18,117,60,20
Toon Link,Uair,14,14.7,80,25,95,80,22
Toon Link,Uair (Late),11,11.55,80,25,95,80,20
Toon Link,Dair,16,16.8,268,40,80,268,28
Toon Link,Dair (Late),12,12.6,50,40,100,50,27
Toon Link,Dair (Landing),5,5.25,30,20,100,30,15
Toon Link,"Dair (Landing, Windbox) (Hitbox 1)",0,0,0,58,100,0,24
Toon Link,"Dair (Landing, Windbox) (Hitbox 2)",0,0,0,35,100,0,17
Toon Link,Zair,4,4.2,45,60,30,45,25
Toon Link,Hero's Bow (No Charge),4,4.2,361,8,50,0,6
Toon Link,Hero's Bow (Full Charge),5,5.25,361,8,50,0,6
Toon Link,Boomerang,8,8.4,70,50,50,70,23
Toon Link,Boomerang (Late),5,5.25,65,50,50,65,23
Toon Link,Spin Attack (No Charge) (Hitbox 1),1,1.05,180,50,100,180,22
Toon Link,Spin Attack (No Charge) (Hitbox 2),1,1.05,180,50,100,180,22
Toon Link,Spin Attack (No Charge) (Hitbox 3),1,1.05,180,50,100,180,22
Toon Link,Spin Attack (No Charge) (Hitbox 4),1,1.05,80,10,100,80,9
Toon Link,Spin Attack (No Charge) (Hitbox 1),1,1.05,180,40,100,180,18
Toon Link,Spin Attack (No Charge) (Hitbox 2),1,1.05,180,40,100,180,18
Toon Link,Spin Attack (No Charge) (Hitbox 3),1,1.05,180,30,100,180,15
Toon Link,Spin Attack (No Charge) (Hitbox 4),1,1.05,80,10,100,80,9
Toon Link,"Spin Attack (No Charge, Final Hit)",3,3.15,55,70,141,55,37
Toon Link,"Spin Attack (Air, Hit 1)",4,4.2,366,90,100,366,34
Toon Link,"Spin Attack (Air, Hit 2)",2,2.1,366,88,100,366,33
Toon Link,"Spin Attack (Air, Hit 3)",2,2.1,366,77,100,366,30
Toon Link,"Spin Attack (Air, Hit 4)",2,2.1,85,80,100,85,31
Toon Link,"Spin Attack (Air, Hit 5)",4,4.2,45,40,170,45,28
Villager,Jab 1 (Hitbox 1),3,3.15,60,10,80,60,9
Villager,Jab 1 (Hitbox 2),3,3.15,80,10,80,80,9
Villager,Jab 2 (Hitbox 1),3,3.15,60,20,120,60,16
Villager,Jab 2 (Hitbox 2),3,3.15,80,20,120,80,16
Villager,Dash Attack,10,10.5,70,65,60,70,31
Villager,Dash Attack (Late),6,6.3,70,65,60,70,30
Villager,Ftilt,9,9.45,361,30,90,0,20
Villager,Utilt (Hit 1) (Hitbox 1),6,6.3,105,60,100,105,25
Villager,Utilt (Hit 1) (Hitbox 2),6,6.3,105,60,100,105,25
Villager,Utilt (Hit 1) (Hitbox 3),6,6.3,96,12,100,96,10
Villager,Utilt (Hit 2),5,5.25,80,50,160,80,32
Villager,Dtilt (Hitbox 1),13,13.65,80,40,90,80,27
Villager,Dtilt (Hitbox 2),8,8.4,70,40,90,70,23
Villager,Fsmash (Flat Ground),15,15.75,45,70,100,45,42
Villager,Fsmash (Off Ledge),15,15.75,45,70,100,45,42
Villager,"Fsmash (Off Ledge, Late)",17,17.85,45,70,100,45,44
Villager,Usmash (Hit 1),3,3.15,95,140,100,95,49
Villager,Usmash (Hit 2-5),1,1.05,100,30,80,100,16
Villager,Usmash (Hit 6),4,4.2,90,30,205,90,27
Villager,Dsmash (Hit 1),6,6.3,70,0,80,70,6
Villager,"Dsmash (Hit 1, Late)",3,3.15,70,0,50,70,2
Villager,Dsmash (Hit 2),6,6.3,70,0,80,70,6
Villager,"Dsmash (Hit 2, Late)",3,3.15,70,0,50,70,2
Villager,Fthrow,9,9.45,45,100,10,45,40
Villager,Bthrow,11,11.55,135,15,110,135,18
Villager,Uthrow,10,10.5,90,105,40,90,45
Villager,Dthrow,6,6.3,70,60,80,70,30
Villager,Nair,9,9.45,361,20,100,0,17
Villager,Nair (Late),5,5.25,361,20,100,0,15
Villager,Fair (Early),7,7.35,361,55,100,25.84553183,30
Villager,Fair,4,4.2,361,10,100,0,10
Villager,Fair (Late),2.5,2.625,361,10,100,0,10
Villager,Bair (Early),9,9.45,361,55,100,30.00901009,31
Villager,Bair,5,5.25,361,10,100,0,11
Villager,Bair (Late),3,3.15,361,10,100,0,10
Villager,Uair (Triple),13,13.65,85,30,100,85,24
Villager,"Uair (Triple, Late)",6,6.3,85,30,100,85,19
Villager,Uair (Double),10,10.5,85,30,100,85,22
Villager,"Uair (Double, Late)",5,5.25,85,30,100,85,19
Villager,Uair (Single),8,8.4,85,30,100,85,20
Villager,"Uair (Single, Late)",4,4.2,85,30,100,85,18
Villager,Dair (Triple) (Hitbox 1),13,13.65,270,20,80,270,17
Villager,Dair (Triple) (Hitbox 2),13,13.65,45,30,100,45,24
Villager,"Dair (Triple, Late)",6,6.3,45,30,100,45,19
Villager,Dair (Double),10,10.5,45,30,100,45,22
Villager,"Dair (Double, Late)",5,5.25,45,30,100,45,19
Villager,Dair (Single),8,8.4,45,30,100,45,20
Villager,"Dair (Single, Late)",4,4.2,45,30,100,45,18
Villager,Lloid Rocket,7,7.35,55,30,100,55,20
Villager,Lloid Rocket (Late),5,5.25,361,20,80,0,13
Villager,Lloid Rocket (Ride),16,16.8,0,0,0,0,0
Villager,"Lloid Rocket (Ride, Late)",11,11.55,0,0,0,0,0
Villager,Timber (Watering Can),0,0,55,60,100,55,25
Villager,Timber (Axe),14,14.7,361,30,100,8.757903727,25
Villager,Timber (Growing),18,18.9,80,30,100,80,29
Villager,"Timber (Growing, Late)",13,13.65,80,30,100,80,24
Villager,Timber (Falling),25,26.25,60,30,100,60,40
Wario,Jab 1 (Hitbox 1),4,4.2,55,45,50,55,20
Wario,Jab 1 (Hitbox 2),4,4.2,72,38,40,72,17
Wario,Jab 2,5,5.25,75,60,100,75,31
Wario,Dash Attack,7,7.35,70,80,70,70,37
Wario,Dash Attack (Late),4,4.2,180,50,100,180,22
Wario,Ftilt (Angled Up) (Hitbox 1),14,14.7,361,22,98,0,21
Wario,Ftilt (Angled Up) (Hitbox 2),14,14.7,361,22,98,0,21
Wario,Ftilt (Angled Up) (Hitbox 3),14,14.7,361,22,98,0,21
Wario,Ftilt (Angled Up) (Hitbox 4),11,11.55,361,22,98,0,19
